id,category,text
21433,군대,선진 병영 점점 나아져야해 래야 군대 군대 답지
21434,군대,앞 으로 군 인들 좀 더 편하게 지내야 할텐데 말 이야
21435,군대,오빠 군 면제 받고 뭐 했어
21436,군대,그때 뭐 하고 지냈어
21437,군대,내 하고싶은 공부 했어 시간 생기니 좋 더 라고
21438,군대,홍 주변 군대 가서 심심 했을 것 같아
21439,군대,시간 공부 하면 엄청 공부 했겠는걸
21440,군대,심심하긴 했는데 늦게 간 친구 들 있어 괜찮았어
21441,군대,복무 기간 년 정도 되니깐
21442,군대,년 정도 남 들 보다 더 공부 하면 더 좋을 것 같아
21443,군대,요즘 복무 기간 또 줄었대
21444,군대,들 부러 움 가득 했겠다
21445,군대,지금 시력 은 괜찮아
21446,군대,신의 아들 이라고 불렸잖아
21447,군대,시력 은 괜찮아
21448,군대,항상 똑같아서
21449,군대,정말
21450,군대,라식 이나 라섹 안 했어
21451,군대,안경 빼면 아예 안 보이는 정도
21452,군대,안경 안 써도 보이 긴해
21453,군대,눈 수술 은 안 하려고
21454,군대,그렇구나
21455,군대,주변 에서 군 면제 받은 사람 처음 봐
21456,군대,나도 시력 많이 안좋아서 군 면제 받은 사람 은 처음 보는 것 같아
21457,군대,요즘 현역 보다 공익 이나 면제 인 사람 들 많아
21458,군대,군대 언제 다녀왔어
21459,군대,남자친구 군대 기다려 봤어
21460,군대,년도 군대 갔다 왔어
21461,군대,아아 얼마 안 됐네 군대 전역 한 지
21462,군대,군대 못 갈 곳 인 것 같아
21463,군대,갈 곳 아니야
21464,군대,군대 힘든데 요즘 은 잘 모르겠네
21465,군대,군대 안 가서 정말 다행 이다
21466,군대,요즘 은 엄청 편해졌다면서
21467,군대,군대 많이 편해지긴 했는데 힘들긴 하겠지
21468,군대,군대 가서 구박 받고 괴롭힘 당하는 거 아니야
21469,군대,아직도 괴롭히는 곳 있을 거야
21470,군대,군대 아직도 그런 일이 있긴 하더라
21471,군대,우리 사촌 오빠 관심 병사 였다고 했던 거 같아
21472,군대,군대 엔 없을 수가 없어
21473,군대,군대 다신 안 가고 싶어
21474,군대,힘든 곳 인가 봐
21475,군대,불쌍해
21476,군대,관심 병사 피곤해
21477,군대,매일 보고 하고
21478,군대,군대 신체검사 할 때 어떤 거 하는 줄 알
21479,군대,신검 할 때 어떤 검사 주로 해
21480,군대,나도 잘 기억 안 나는데
21481,군대,갑자기 군대 신체검사 좀 다른 궁금했어
21482,군대,기본 키 몸무게 피 검사 하는 건가
21483,군대,궁금하면 한번 인터넷 검색 해서 봐 봐
21484,군대,비만 저체중 자 군대 면제 래
21485,군대,헉 얼마나 비만 이고 저체중 이어야 하는 거야
21486,군대,나도 그래서 살 엄청 빼야 되나 고민 했어
21487,군대,신장 남성 의 경우 몸무게 미만 이상 병역 면제 기준 해당 된대
21488,군대,헉 키 로 면 말랐네
21489,군대,극 과 극 이구
21490,군대,로 검색 해서 알아보고 온 거야
21491,군대,군대 신체검사 검색 했는데 저 게 나오네
21492,군대,언니 진심 이야
21493,군대,들 군대 면제 받으려고 엄청 애쓰고 있나 보네
21494,군대,갑자기 너무 궁금하잖아
21495,군대,비만 이면 군대 가야 하는 거 아닌가
21496,군대,지식인 에도 군대 면제 받는 법 엄청 많잖아
21497,군대,적당히 뚱뚱해야 가능한 거야
21498,군대,너무 뚱뚱 은 면제
21499,군대,요즘 군대 에서 핸드폰 쓸 수 있다며
21500,군대,요즘 에는 들 폰 쓸 수 있대
21501,군대,요즘 군대 되게 좋아져서 억울함
21502,군대,군대 대박 이야
21503,군대,완전 일과 시간 끝나면 핸드폰 사용 하고
21504,군대,싸 지방 이라고 컴퓨터 쓸 수 있더라
21505,군대,싸 지방
21506,군대,거기 가는 거 행복했는데
21507,군대,싸지 방이 뭐
21508,군대,군대 용어
21509,군대,웅웅
21510,군대,컴퓨터 실 싸 지방 이라고 한 대
21511,군대,그래서 군 인들 거기 가는 거 되게 좋아하잖아
21512,군대,왜 싸 지방 이야
21513,군대,군대 용어 너무 어려워
21514,군대,나도 잘 모르겠어
21515,군대,그렇게 부르더라 궁
21516,군대,예전 부터 그렇게 불러서
21517,군대,굳이 알 거 없어
21518,군대,생활 쓰지도 않고
21519,군대,군대 핸드폰 사용 은 충격 적 이야
21520,군대,중요하지 않은 용어 더 라고
21521,군대,뭔 충격 이야
21522,군대,세상 발전 하면서 좋아지는 거지
21523,군대,배 아프네
21524,군대,전 에는 군대 안 공중전화 줄 서서 전화했다고
21525,군대,군대 가는 기간 서서히 줄 고 있는 세상 이야
21526,군대,예전 에는 그랬는데 지금 은 안 그러지
21527,군대,아버님 들 군대 얘기 많이 하시지 않아
21528,군대,우리 아빠 고생 너무해서 전혀 안 해
21529,군대,너무 많이 해 우리 할아버지
21530,군대,우리 빤 시작 하면 끝 없어
21531,군대,무슨 얘기 해주셔
21532,군대,힘들겠다
21533,군대,우리 할아버지 이북 사람 셔 서
21534,군대,해병대 만의 썰 안 끝나서 힘들어
21535,군대,해병대 면 얘기 많이 하실 만하 지
21536,군대,우리 할아버지 전쟁 부터 시작 해서 장난 아니야
21537,군대,귀신 잡는 해병대 할아버지
21538,군대,할아버지 고생 많이 하셨겠다
21539,군대,할아버지 우리 아빠 보다 더해
21540,군대,그럴만 하셔 대박 인데 할 얘기 많으실 듯
21541,군대,그런 얘기 들어도 좋을 것 같아 내 모르는 시대 라
21542,군대,했던 말 맨날 하셔도 들어줘
21543,군대,간접 체험 랄 까
21544,군대,그래야지
21545,군대,할아버지 얘기 하고 싶어서 러신 걸 테 니
21546,군대,듣기 만 해도 난 전쟁 참여 했어
21547,군대,요즘 군대 급식 잘 나온다더라
21548,군대,예전 군대 부실 급식 말 많았는데
21549,군대,맛있게 잘 나온다던대
21550,군대,요즘 군대 급식 완전 맛있대
21551,군대,군 인들 힘든데 맛 난 거 라도 줘야지
21552,군대,맛있는 거 많이 줘야 해
21553,군대,안 울어
21554,군대,우유 바나나 우유 로 바 꼈다던데
21555,군대,사진 봤는데 군대 급식 잘 나오더라
21556,군대,로
21557,군대,궁금하네 얼마나 좋게 나오는지
21558,군대,아는 동생 전화 왔는데 급식 맛있다고 하더라
21559,군대,나도 한번 먹어 보고 싶다
21560,군대,나도 한번 먹어 보고 싶다
21561,군대,얼마나 맛있나
21562,군대,우유 여러 종류 로 바 껴서 군대 좋을 것 같아
21563,군대,군대리아 나오는데 먹어 보고 싶더라
21564,군대,군대리아
21565,군대,생각 하니까 먹고 싶네
21566,군대,군대리아 맛있어 보이긴 하더라
21567,군대,빵 딸기 잼 만 발라 맛있잖아
21568,군대,침 고인다 지금
21569,군대,어릴 때 군대 위문 편지 보낸 적 있어
21570,군대,초딩 때 군인 아저씨 한테 편지 쓴 적 있음
21571,군대,나도 많이 써 봤지 군인 아저씨 한테
21572,군대,들 위문 편지 써 봤네
21573,군대,나도 많이 썼는데
21574,군대,군인 아저씨 안녕하세요 하고 쓴 거 기억남
21575,군대,나도 기억난다
21576,군대,안녕하세요
21577,군대,초딩 때 많이 썼어
21578,군대,누군지 모르는 군인 아저씨 한테 편지 쓰고
21579,군대,군인 아저씨 힘내세 요 라고 썼어
21580,군대,시키니까 무조건 힘내라고
21581,군대,군인 아저씨 힘내세요 올림 이렇게
21582,군대,다시 한번 지금 같이 써 볼 래 우리 모 여서
21583,군대,그래서 군대 로 편지 보내게
21584,군대,이제 군인 아저씨 말고 동생 들 인가
21585,군대,동생 들 이지
21586,군대,동생 한테 편지 써야 해
21587,군대,젠 군인 동생 들 이렇게
21588,군대,이제 우리 군인 보다 나이 먹었다고
21589,군대,군인 보다 나이 많이 먹었다 우리
21590,군대,랑 이는 군대
21591,군대,왜 군대 를 이미 전역 했는데
21592,군대,난 왜 감 가지 못 하는데
21593,군대,혼자 가면 외로울 거 아니여
21594,군대,부사관 으로 가면 분명 잘 할 거 라니까
21595,군대,군인 잘 어울려
21596,군대,군대 아니면 갈 곳 없어 보여
21597,군대,외로워 보이는 직업 이기도 하지
21598,군대,밤 잘 새니
21599,군대,밤 잘 새 학교 다닐 때 좀 새봄
21600,군대,밤 절대 못 새
21601,군대,군대 를 가면 밤 자주 새게 돼
21602,군대,밤새는 게 뭐 어려워
21603,군대,약간 밤새는 거 가끔가다 한번 재밌음
21604,군대,어짜피 군대 안 갈거니까 괜찮아
21605,군대,군대 를 안 가는 건 좋지만 체력 은 국력 이야
21606,군대,군대 를 간다 마음 으로 항상 열심히 살 자구
21607,군대,국가 필요 없는 사람 이양
21608,군대,어떤 일로 국위 선양 할 수 있는지 생각 해봐
21609,군대,자아 성찰 괜찮다 헤헤
21610,군대,우진 군대 다시 가야 한다고 하지 않았나
21611,군대,요즘 은 포병 대세 아닌가
21612,군대,요즘 군대 에서는 성윤 모 대세
21613,군대,포병 으로 다시
21614,군대,안 절대 꿈
21615,군대,윤모 급 인데 폐 급 으로 평가 받더라고
21616,군대,포병 잘 어울리긴 하더라
21617,군대,갈 일이 없음 완전히
21618,군대,나도 갈 일이 없음 완전히
21619,군대,나도 없긴 한데 흠
21620,군대,윤모 알 지
21621,군대,랑 비슷함
21622,군대,윤모 친해 지고 싶네
21623,군대,윤모 머 여
21624,군대,그게 궁금하네
21625,군대,보는구나 재밋는데 완전 공감
21626,군대,윤모 랑 군생활 같이 하고 싶음
21627,군대,오케이
21628,군대,나중 같이 하자 고
21629,군대,우리 부대 그런 애 잇음 그때
21630,군대,우리 부대 그런 애가 없었어
21631,군대,따 군대 가서 이런 말빨 만 늘어와 가지고는
21632,군대,말빨 은 말고 힘 세진 것 같아
21633,군대,원래 셌어
21634,군대,군대 에서 팔씨름 다짐
21635,군대,그러니까
21636,군대,이는 군대 에서 팔씨름 으로 진급 한다 했으면 이미 저 위 있었을걸
21637,군대,군대 를 가면 뇌 굳어서 아무 생각 나지 않아
21638,군대,랑 팔씨름 한판 해볼텨
21639,군대,둘 팔씨름 해서 진 사람 군대 다시 가셈
21640,군대,군대 를 안 가도 좋을 것 같아
21641,군대,인생 걸 라 거 냐
21642,군대,지금 부터 팔만 운동 한다
21643,군대,그건 내 판단 할게 다시 군대
21644,군대,인생 까지는 안 걸어도 될 것 같아
21645,군대,돈 많이 주면 다시 갈 거 면서
21646,군대,인정 우리 돈 미 새잖아
21647,군대,한 만원 이면 생각 해보고 억이 면 바로 간다
21648,군대,솔직히 억이 면 바로 감
21649,군대,일억 달라 고 땡깡 부려
21650,군대,이랑 사는 게 좋아
21651,군대,일억 받고 군대 가기 일억 빚 지고 이랑 살기 빨리 골라
21652,군대,특전사 애 들 멋지더라
21653,군대,특전사 멋있지 근 육 맨 들
21654,군대,군대 에서 후임 특전사 하다가 짤려 서 온 애 있었는데
21655,군대,난 왜 육군 이지 나도 멋진데
21656,군대,내 여자 였으면 이미 반했을 듯
21657,군대,특전사 부조리 아직도 많다던데
21658,군대,육 준서 알
21659,군대,개 특전사 지
21660,군대,짬 식 먹으라 하면 먹기 가능
21661,군대,후임 한테 벌레 먹이다가 전출 왔다더라
21662,군대,부조리 너무 심해 요즘 은
21663,군대,우리 짬 식 맛 엄청 없었는데
21664,군대,꼬리 곰탕 오징어 젓갈 면 가능
21665,군대,그래서 군대 점점 힘들어지는 것 같아 더
21666,군대,후임 한테 벌레 를 먹여
21667,군대,미친 거 아니냐
21668,군대,소시지 볶음 소고기 미역국 아침 면 그것 가능
21669,군대,다시 군대 못 갈 것 같아 난
21670,군대,꼬곰 토 나온다 리얼 로
21671,군대,군대 특식 은 말곤 기억 안 남
21672,군대,군대 다시는 가고 싶지 않아
21673,군대,군대 가면 정말 힘들지
21674,군대,요즘 편해졌잖아
21675,군대,너무 힘든 기억 밖에 없어
21676,군대,그땐 휴가 너무 필요했어
21677,군대,힘들어도 재밌지 않았어
21678,군대,그래서 가끔 씩 악몽 꾼다구
21679,군대,휴가 얻기 위해 서 뭐 든지 했던 것 같아
21680,군대,휴가 나갈 때 설레임 너무 그립다
21681,군대,휴가 유일한 낙 이지
21682,군대,휴가 준다고 하면 참여 했어
21683,군대,그때 헌혈 처음 했던 것 같 애
21684,군대,나도 엄청 설렜던 기억 있어
21685,군대,휴가 없었으면 정신병 걸릴지도 몰라
21686,군대,지금 군대 얘 들 은 뭐 하고 있을까
21687,군대,맞앜 바로 정신병 걸려 그건
21688,군대,지금 가끔 추워서 먹던 짤밥 생각나네
21689,군대,군대 얘기 평생 하는 것 같 애
21690,군대,들 군대 생활 어땠어
21691,군대,오늘 군대 가는 꿈꿨어
21692,군대,할 만 했지 군대 생황
21693,군대,난 너무 재밌고 즐거웠어
21694,군대,버스 타고 훈련 가는 꿈꿔 버렸어
21695,군대,군대 가는 꿈꾸면 괴롭지
21696,군대,군대 가는 꿈 은 악몽 이지
21697,군대,좋은 점 은 여군 들 많더라고
21698,군대,나도 많이 봤어
21699,군대,같이 생활 했다
21700,군대,훈련소 기억 은 너무 끔찍해
21701,군대,마치 대학 가는 분위기 였어
21702,군대,훈련소 최악 이었지
21703,군대,다시는 가고 싶지 않아
21704,군대,군대 가는 꿈 꼭 나쁜 것 만은 아니야
21705,군대,현재 생활 만족하게 해
21706,군대,억 줘도 못 군대
21707,군대,대학 이랑 비교 를 해 버린다 궄
21708,군대,그만큼 좋다는 거지
21709,군대,군대 다녀와서 정돈 된 생활 하긴 했어
21710,군대,강철 부대 엄청 힘들어 보임
21711,군대,군 인들 나와서 서바이벌 하는 거제
21712,군대,거기 여러 군 인들 많이 나와
21713,군대,있고 특전사 있고
21714,군대,난 해병대 수색대 굿임
21715,군대,아빠 부대 멋있어
21716,군대,몸 좋고 잘생김
21717,군대,특전사 갈려면 눈 좋아야 하제
21718,군대,눈 좋고 체력 좋아야 해
21719,군대,그런데 디스크 있음 지원 못 한대
21720,군대,아무래도 훈련 힘드니
21721,군대,문신 있어도 지원이 안 돼
21722,군대,일반 육군 은 문신 있어도 가는데
21723,군대,특전사 다르겠지
21724,군대,일반 군인 보다 기준 엄격할 거야
21725,군대,월급 호봉 으로 받던데
21726,군대,여러가지 수당 나오는 것 같던데
21727,군대,군 인들 수당 따로 있어
21728,군대,들 군대 어디 나왔어
21729,군대,요즘 군대 군대 같지 않어
21730,군대,사단 나왔어
21731,군대,난 특전사 출신 이야
21732,군대,핸드폰 쓰는 게 말 된다고 생각 해
